sku,price
1956-1,8.45
1957,9.66
1957-1,9.66
1958,2.42
1958-1,2.42
1959,1.21
1959-1,1.21
1960,13.84
1960-1,13.84
1961,1.21
1961-1,1.21
1962,6.04
1962-1,6.04
1964,20.76
1964-1,20.76
1963,6.04
1963-1,6.04
1965,23.874
1965-30,23.874
1965-60,44.856
1965-90,52.5636
1966,55.5
1966-30,55.5
1967,8.3375
1967-1,8.3375
1967-3,23.2848
1967-5,35.7264
1968,19.2395
1968-30,19.2395
1968-60,36.1312
1968-90,50.814
1969,13.524
1969-200,13.524
1969-400,25.4016
1969-600,35.7264
1970,76.0495
1970-56,76.0495
1970-112,145.3536
1970-156,206.2368
1971,65.9065
1971-30,65.9065
1971-60,125.9776
1971-90,177.5952
1972,13.524
1972-12,13.524
1972-24,25.4016
1972-36,35.7264
valuepack-1,15
valuepack,15
1973,27.55
1973-10,27.55
1973-30,81.11
1973-60,159.14
1973-100,265.23
1974,24.3685
1974-30,24.3685
1974-60,45.7744
1974-90,64.368
1486,6.808
1486-30,6.808
1486-60,12.1184
1486-90,16.0164
1487,20.7
1487-30,20.7
1487-60,38.1472
1487-90,53.6328
offer_valuepack,15
1975,551.4825
1975-28,551.4825
1975-56,1027.488
1975-84,1418.634
1976,441.715
1976-15,441.715
1976-30,822.976
1976-45,1136.268
1977,109.7675
1977-15,109.7675
1977-30,204.512
1977-42,282.366
1978,141.5075
1978-5,141.5075
1978-10,263.648
1978-30,364.014
1979,286.9825
1979-5,286.9825
1979-10,534.688
1979-15,738.234
1980,35.7075
1980-5,35.7075
1980-10,66.528
1980-15,91.854
1981,132.25
1981-5,132.25
1981-10,246.4
1981-15,340.2
1982,177.215
1982-5,177.215
1982-10,330.176
1982-15,455.868
1983,4.6
1983-15,4.6
1983-30,8.96
1983-60,16.2
1376-40 + 40 Tablet/s Free,93.22
1376-40,74
1376-50,92
1377-40,73.6
1377-50,92
1045-120,288
989-120,172.8
1497,18.4
1497-10,18.4
1497-20,33.6
1497-40,64.8
1497-50,70
1055 - 4,9.08
989-60 Pills + 60 Pills,117.6
989-60,87.6
989-100,144
1984,27.8875
1984-30,27.8875
1984-60,53.3008
1984-90,75.6216
1985,4.6
1985-1,4.6
1985-2,8.96
1985-3,12.96
1986,77.05
1986-60,77.05
1986-120,150.08
1986-180,217.08
1987,56.2695
1987-28,56.2695
1987-56,109.6032
1987-84,158.5332
1988,25.001
1988-28,25.001
1988-56,48.6976
1988-84,70.4376
1989,18.5035
1989-28,18.5035
1989-56,36.0416
1989-84,52.1316
1990,17.94
1990-28,17.94
1990-56,34.944
1990-84,50.544
1991,13.9265
1991-28,13.9265
1991-56,27.1264
1991-84,39.2364
1992,198.766
1992-100,198.766
1992-200,387.1616
1992-300,560.0016
1993,12.029
1993-30,12.029
1993-60,23.4304
1993-90,33.8904
1994,9.5335
1994-30,9.5335
1994-60,18.5696
1994-90,26.8596
1995,17.1695
1995-28,17.1695
1995-56,33.4432
1995-84,48.3732
1996,18.3885
1996-20,18.3885
1996-40,35.8176
1996-80,51.8076
1997,13.8
1997-1,13.8
1997-3,35.84
1997-6,64.8
1381,13.32
1998,6.256
1998-1,6.256
1998-3,15.9824
1998-6,28.89
combooffer1,15
1999,6.946
1999-1,6.946
1999-2,19.4096
1999-5,29.7648
2000,6.946
2000-3,19.9295
2000-1,6.7648
2000-5,29.7648
2001,20
2001-50,20
2001-100,40
2002,64.4
2002-12,64.4
2002-24,125.44
2002-48,207.36
new_combooffer1,15
10055,98.11
10057,5.45
2003,5.0025
2003-30,5.0025
2003-60,8.9264
2003-90,12.3228
2005,21.85
2005-120,21.85
2005-240,42.56
2005-360,61.56
2006,9.2
2006-6,9.2
2006-18,25.76
2006-30,45.36
2008,49.99
2008-20,49.99
2008-40,98.11
2008-80,192.49
2008-120,288
2009,21.55
2009-90,21.55
2010,15
2010-90,15
2011,3.57
2011-10,3.57
2012,3.57
2012-10,4.1055
10000 - 1,11.5
10000 - 3,31.36
10000 - 5,48.6
10000,11.5
10001 â€“ 1,10.35
10001 â€“ 3,29.12
10001 â€“ 5,45.36
10001,10.35
10002 â€“ 1,11.5
10002 â€“ 3,31.36
10002 â€“ 5,48.6
10002,11.5
10003 â€“ 1,11.5
10003 â€“ 3,31.36
10003 â€“ 5,48.6
10003,11.5
10004 â€“ 1,11.5
10004 â€“ 3,31.36
10004 â€“ 5,48.6
10004,11.5
10005 â€“ 1,11.5
10005 â€“ 3,31.36
10005 â€“ 5,48.6
10005,11.5
10006 â€“ 1,11.5
10006 â€“ 3,31.36
10006 â€“ 5,48.6
10006,11.5
10007 â€“ 1,11.5
10007 â€“ 3,31.36
10007 â€“ 5,48.6
10007,11.5
10008 â€“ 1,11.5
10008 â€“ 3,31.36
10008 â€“ 5,48.6
10008,11.5
10009 â€“ 1,11.5
10009 â€“ 3,31.36
10009 â€“ 5,48.6
10009,11.5
10010 â€“ 1,11.5
10010 â€“ 3,31.36
10010 â€“ 5,48.6
10010,11.5
10011 â€“ 1,9.2
10011 â€“ 3,24.64
10011 â€“ 5,37.8
10011,9.2
10012 â€“ 1,9.2
10012 â€“ 3,24.64
10012 â€“ 5,37.8
10012,9.2
10013 â€“ 1,9.2
10013 â€“ 3,24.64
10013 â€“ 5,37.8
10013,9.2
10014 â€“ 1,11.5
10014 â€“ 3,31.36
10014 â€“ 5,48.6
10014,11.5
10015 â€“ 1,11.5
10015 â€“ 3,31.36
10015 â€“ 5,48.6
10015,11.5
10016 â€“ 1,11.5
10016 â€“ 3,31.36
10016 â€“ 5,48.6
10016,11.5
10017 â€“ 1,13.8
10017 â€“ 3,39.2
10017 â€“ 5,59.4
10017,13.8
10018 â€“ 1,13.8
10018 â€“ 3,39.2
10018 â€“ 5,59.4
10018,13.8
10019 â€“ 1,23
10019 â€“ 3,61.6
10019 â€“ 5,97.2
10019,23
10020 â€“ 1,23
10020 â€“ 3,61.6
10020 â€“ 5,97.2
10020,23
10021 â€“ 1,23
10021 â€“ 3,61.6
10021 â€“ 5,97.2
10021,23
10022 â€“ 1,60
10022,60
10023 â€“ 1,60
10023,60
10024 â€“ 1,40
10024,40
2013,3.57
2013-10,3.57
2014,3.57
2014-10,3.57
2015,3.57
2015-10,3.57
2016,13
2016-1,13
2017,16.5
2017-60,15
2018,23
2018-64,23
2019,20
2019-60,20
2020,8.8
2020-8,8.8
2021,8.8
2021-20,8.8
2022,44
2022-72,44
2023,7.3
2023-1,7.3
2024,15
2024-60,15
2025,17
2025-200,17
2026,17
2026-300 Gms,17
2027,16
2027-60,16
2028,22
2028-60,22
2029,18
2029-60,18
2030,5.22
2030-20,5.22
2031,5.22
2031-20,5.22
2032,5.22
2032-20,5.22
2033,5.22
2033-20,5.22
2034,5.22
2034-20,5.22
2035,18
2035-60,18
2036,20.57
2036-60,20.57
2037,17
2037-90,17
2038,19
2038-60,19
2039,9
2039-1,9
2040,22
2040-90,22
2041,22
2041-90,22
2042,34
2042-120,34
2043,16
2043-90,16
2044,24
2044-120,24
2045,23
2045-120,23
2007,30
2007-20,34.5
2007-40,67.6
2007-60,100.74
2007-80,132.81
2007-100,165.6
2007-120,198.72
2046,5.75
2046-1,5.75
2046-3,16.8
2046-5,27
2047,28.75
2047-1,28.75
2047-3,84
2047-5,135
10058,9.08
2048,6.9
2048-1,6.9
2049,6.72
2049-1,6.48
2050,10.35
2050-1,10.35
2023 - 1,8.176
2020-1,9.504
2051,30
2051-2,30
2052,39.1
2052-16,39.1
2052-32,72.8
2052-48,103.68
2053,54
2053-1,54
1461-4,11.76
2007-4,8.74
956-4,12.24
962-4,12.24
967-4,7.44
972-4,12.24
977-4,7.44
989-4,8.4
990-4,6.32
2002-4,21.04
2008-4,10.4
1497-4,8.4
1045-4,12.4
941-4,11.2
946-4,6.2
951-4,11.2
992-4,8.68
1972-4,5
1050-14,39.62
1055-4,11.2
1060-4,8.68
1065-4,11.2
2054,42.642
2054-1,42.642
2054-3,124.5888
2054-5,183.546
2055 - 1,14.375
2055 - 3,39.2
2055 - 6,70.2
2055,14.375
2056 - 1,16.1
2056 - 3,44.8
2056 - 6,81
2056,16.1
2058,25
2058-21,25
2059,16.376
2059-1,16.376
2059-3,45.2592
2059-6,84.8664
2060,14.881
2060-1,14.881
2060-3,41.1488
2060-6,77.1552
2061,23
2061-50,23
2061-100,45
2062,50.301
2062-10,50.301
2062-20,96.152
2062-30,136.4256
1931,6.716
1931-3,21.8845
1931-6,40.3648
1931-9,56.7648
1972-72,64.8
2007-50,82.8
956-50,120
1060-100,180
1055-100,245
962-50,119
967-50,60
972-50,120
2008-50,97
1176-50,121
1175-50,119
1461-50,117
1065-100,240
1045-50,120
990-50,47
977-50,60
989-50,73
2063,7.1645
2063-30,7.1645
2063-60,12.7904
2063-90,16.8912
2064,2.6335
2064-30,2.6335
2064-60,4.9168
2064-90,6.7824
2065,1.863
2065-30,1.863
2065-60,3.4608
2065-90,4.86
2066,9.75
2066-1,9.75
2067,9.75
2067-1,9.75
2068,26
2068-1,26
2069,28.93
2069-1,28.93
2070,9.75
2070-1,9.75
2071,26
2071-1,26
2072,28.93
2072-1,28.93
2073,9.75
2073-1,9.75
2074,26
2074-1,26
2075,28.93
2075-1,28.93
2076,9.75
2076-1,9.75
1179 - 11,64.99
2077,26
2077-1,26
2078,9.75
2078-1,9.75
2079,26
2079-1,26
2080,22.59
2080-1,22.59
2081,19.34
2081-1,19.34
2082,17.88
2082-30,17.88
2083,22.59
2083-1,22.59
1180-28,42.5
2084,42.09
2084-1,42.09
2085,42.09
2085-1,42.09
2086,42.09
2086-1,42.09
2087,11.38
2087-60,11.38
2088,5.69
2088-20,5.69
2089,80.5
2089-28,80.5
2089-56,145.6
2089-100,205.2
2090,9.2345
2090-1,9.2345
2090-3,24.192
2090-6,44.5608
2501,20
2501-3 Packs,20
2502,10
2502-1,10
2502-3,26
2503,10
2503-1,10
2503-2,20
2504,6
2504-1,6
2504-2,10
2505,6
2505-1,6
2505-2,10
2506,6
2506-1,6
2506-2,10
2507,6
2507-1,6
2507-2,10
2508,6
2508-1,6
2508-2,10
2509,6
2509-1,6
2509-2,10
2510,6
2510-1,6
2510-2,10
2511,12
2511-30 Pouches,12
2512,9
2512-1,9
2512-2,16
2513,9
2513-1,9
2513-2,16
2514,9
2514-1,9
2514-2,16
2515,9
2515-1,9
2515-2,16
2516,9
2516-1,9
2516-2,16
2517,6
2517-1,6
2517-2,10
2518,10
2518-1,10
2518-2,18
2519,5
2519-1,5
2519-2,8
2520,6
2520-1,6
2520-2,10
2521,6
2521-1,6
2521-2,10
2522,6
2522-1,6
2522-2,10
2523,10
2523-1,10
2523-2,18
2524,6
2524-1,6
2524-2,10
2525,6
2525-1,6
2525-2,10
2526,6
2526-1,6
2526-2,10
2527,6
2527-1,6
2527-2,10
2528,6
2528-1,6
2528-2,10
2529,9
2529-1,9
2530,16
2530-1,16
2531,9
2531-1,9
2532,16
2532-1,16
2533,9
2533-1,9
2534,16
2534-1,16
2535,9
2535-1,9
2536,16
2536-1,16
2537,9
2537-1,9
2538,16
2538-1,16
2539,9
2539-1,9
2540,16
2540-1,16
2541,9
2541-1,9
2542,16
2542-1,16
2543,9
2543-1,9
2544,16
2544-1,16
2545,6
2545-1,6
2545-2,10
2546,14
2546-1,14
2546-2,25
2547,14
2547-1,14
2547-2,25
2548,14
2548-1,14
2548-2,25
2549,14
2549-1,14
2549-2,25
2550,9
2550-1,9
2550-2,16
2551,9
2551-1,9
2551-2,16
2552,9
2552-1,9
2552-2,16
2553,9
2553-1,9
2553-2,16
2554,6
2554-1,6
2554-2,10
2555,9
2555-1,9
2555-2,16
2556,10
2556-1,10
2556-2,18
2557,10
2557-1,10
2557-2,18
2558,10
2558-1,10
2558-2,18
2559,9
2559-1,9
2559-2,16
2560,9
2560-1,9
2560-2,16
2561,6
2561-Set of 3,6
2561-Set of 6,10
2562,8
2562-Set of 3,8
2563,6
2563-Set of 3,6
2563-Set of 6,10
2564,8
2564-Set of 3,8
2565,6
2565-Set of 3,6
2565-Set of 6,10
2566,8
2566-Set of 3,8
2567,6
2567-Set of 3,6
2567-Set of 6,10
2568,4
2568-1,4
2568-2,7
2569,8
2569-1,8
2569-2,15
2570,15
2570-1,15
2570-2,28
2571,8
2571-1,8
2571-2,15
2572,15
2572-1,15
2572-2,28
2573,8
2573-1,8
2573-2,15
2574,15
2574-1,15
2574-2,28
2575,8
2575-1,8
2575-2,15
2576,15
2576-1,15
2576-2,28
2577,8
2577-1,8
2577-2,15
2578,15
2578-1,15
2578-2,28
2580,15
2580-1,15
2580-2,28
2581,8
2581-1,8
2581-2,15
2582,15
2582-1,15
2582-2,28
2583,8
2583-1,8
2583-2,15
2584,15
2584-1,15
2584-2,28
2585,8
2585-1,8
2585-2,15
2586,15
2586-1,15
2586-2,28
2579,8
2579-1,8
2579-2,15
2091,25
2091-28,50.12
2091-56,90.16
2092,15
2092-1,15
2092-2,20
2093,22
2093-30,22
2094,34
2094-2,34
2095,20
2095-1,20
2095-2,35
2096,10
2096-1,10
2096-2,16
2098,50
2098-1,50
2098-2,80
2099,20
2099-2+1 Bottle Free,20
2100,20
2100-2+1,20
2101,20
2101-2+1 Bottle Free,20
2102,10
2102-1,10
2102-2,16
2103,23
2103-30,23
2103-60,39.2
2103-90,54
2104,11.5
2104-30,11.5
2104-60,20.16
2104-90,27
2106,75
2106-90,75
2107,120
2107-3,120
2108,20
2108-1,20
2108-2,35
2109,40
2109-3,40
2109-6,70
2110,23
2110-1,23
2110-3,61.6
2110-6,108
2111,40
2111-1,40
2111-2,75
2112,75
2112-28,75
2112-56,140
2112-84,200
2113,23
2113-28,23
2113-56,39.2
2113-84,54
2114,50
2114-1,50
2114-2,80
2115,30
2115-12,30
2115-30,75
2115-60,150
2115-90,225
2116,50
2116-60,50
2116-120,90
2117,100
2117-42,55
2117-84,100
2511-60 Pouches,18
2091-84,127.68
2105,20.7
2105-30,20.7
2105-60,38.08
2105-90,48.6
951-60,144
1088-90,540
2118,12.65
2118-30,12.65
2118-60,22.4
2118-90,30.24
2119,350
2119-28,350
2119-56,625
1176-30,73.8
2120,11.5
2120-1,11.5
2120-3,30.24
2120-5,45.36
2121,11.5
2121-1,11.5
2121-3,30.24
2121-5,45.36
427-180,33.16
1045-20-offer,49.99
989-20-offer,30
956-8-offer,12.24
1045-40-offer,98.11
1045-8-offer,12.4
2097,20
2097-1,20
2097-2,35
2122,11.5
2122-1,10.35
2122-2,20.16
2122-3,28.08
2123,17.25
2123-1,17.25
2123-3,48.16
2123-6,86.4
2013-30,10.71
2013-60,21.42
2013-90,32.13
2124,41.4
2124-18,41.4
2124-36,78.4
2124-72,108
